Timestamp,Name,Roll Number,Email,Mess Chosen,Date,Type of Complaint,Description of the Issue
03/04/2025 13:10:20,Rajendra Sharma,221IT53,rajendrasharma.221it53@nitk.edu.in,Block V(Nilgiri),02/28/2025,Food Quantity,Curry served in very small bowl.
03/04/2025 13:11:35,Lalita Patel,241EC86,lalitapatel.241ec86@nitk.edu.in,Block VIII(Trishul),03/03/2025,Food Hygiene,Plates smell of detergent.
03/04/2025 13:12:50,Harsh Singh,211CS66,harshsingh.211cs66@nitk.edu.in,Mega mess,02/25/2025,Service,Water cooler not working since days.
03/04/2025 13:14:05,Reema Verma,241CY39,reemaverma.241cy39@nitk.edu.in,Block IV(Satpura),02/26/2025,Timing/Availability,Food items change before menu notice.
03/04/2025 13:15:20,Vijay Gupta,221EC87,vijaygupta.221ec87@nitk.edu.in,Block II(Aravali),03/02/2025,Food Quality,Samosa filling tasteless.
03/04/2025 13:16:35,Meera Mehta,241CS67,meeramehta.241cs67@nitk.edu.in,Block V(Nilgiri),03/01/2025,Food Quantity,Less sabji more potatoes in mix veg.
03/04/2025 13:17:50,Anand Kumar,211IT54,anandkumar.211it54@nitk.edu.in,Block VIII(Trishul),02/27/2025,Food Hygiene,Chopping board looks dirty.
03/04/2025 13:19:05,Sonia Sharma,241EC88,soniasharma.241ec88@nitk.edu.in,Mega mess,02/28/2025,Service,Staff watching videos while serving.
03/04/2025 13:20:20,Ramesh Patel,221CS68,rameshpatel.221cs68@nitk.edu.in,Block IV(Satpura),03/03/2025,Timing/Availability,Only 15 minutes to finish dinner.
03/04/2025 13:21:35,Sarita Singh,241CY40,saritasingh.241cy40@nitk.edu.in,Block II(Aravali),02/25/2025,Food Quality,Pulao tastes like leftover food.
03/04/2025 13:22:50,Dheeraj Verma,211EC89,dheerajverma.211ec89@nitk.edu.in,Block V(Nilgiri),02/26/2025,Food Quantity,Dessert portion smaller than last month.
03/04/2025 13:24:05,Anita Gupta,241CS69,anitagupta.241cs69@nitk.edu.in,Block VIII(Trishul),03/02/2025,Food Hygiene,Found dust particles in water glass.
03/04/2025 13:25:20,Deepak Mehta,221IT55,deepakmehta.221it55@nitk.edu.in,Mega mess,03/01/2025,Service,Long queue due to understaffing.
03/04/2025 13:26:35,Rashi Kumar,241EC90,rashikumar.241ec90@nitk.edu.in,Block IV(Satpura),02/27/2025,Timing/Availability,No food options after sports practice.
03/04/2025 13:27:50,Pranav Sharma,221CS70,pranavsharma.221cs70@nitk.edu.in,Block II(Aravali),02/28/2025,Food Quality,Dal fry too oily today.
03/04/2025 13:29:05,Vaishali Patel,241CY41,vaishalipatel.241cy41@nitk.edu.in,Block V(Nilgiri),03/03/2025,Food Quantity,Raita served in very small cups.
03/04/2025 13:30:20,Alok Singh,211EC91,aloksingh.211ec91@nitk.edu.in,Block VIII(Trishul),02/25/2025,Food Hygiene,Rice has small black particles.
03/04/2025 13:31:35,Nandini Verma,241CS71,nandiniverma.241cs71@nitk.edu.in,Mega mess,02/26/2025,Service,Staff refuses to change spoiled curd.
03/04/2025 13:32:50,Sachin Gupta,221IT56,sachingupta.221it56@nitk.edu.in,Block IV(Satpura),03/02/2025,Timing/Availability,Breakfast served cold after waiting.
03/04/2025 13:34:05,Kavya Mehta,241EC92,kavyamehta.241ec92@nitk.edu.in,Block II(Aravali),03/01/2025,Food Quality,Curry tastes too sour today.
03/04/2025 13:35:20,Rohit Kumar,221CS72,rohitkumar.221cs72@nitk.edu.in,Block V(Nilgiri),02/27/2025,Food Quantity,Very few pieces of chicken in biryani.
03/04/2025 13:36:35,Neeta Sharma,241CY42,neetasharma.241cy42@nitk.edu.in,Block VIII(Trishul),02/28/2025,Food Hygiene,Food stored in plastic bags in kitchen.
03/04/2025 13:37:50,Aryan Patel,211EC93,aryanpatel.211ec93@nitk.edu.in,Mega mess,03/03/2025,Service,Mess workers talk rudely when asked for seconds.
03/04/2025 13:39:05,Komal Singh,241CS73,komalsingh.241cs73@nitk.edu.in,Block IV(Satpura),02/25/2025,Timing/Availability,No evening snacks on exam days.
03/04/2025 13:40:20,Naveen Verma,221IT57,naveenverma.221it57@nitk.edu.in,Block II(Aravali),02/26/2025,Food Quality,Pickle too spicy to eat.
03/04/2025 13:41:35,Riya Gupta,241EC94,riyagupta.241ec94@nitk.edu.in,Block V(Nilgiri),03/02/2025,Food Quantity,Omelette very thin and small.
03/04/2025 13:42:50,Ajay Mehta,211CS74,ajaymehta.211cs74@nitk.edu.in,Block VIII(Trishul),03/01/2025,Food Hygiene,Hand wash soap always empty.
03/04/2025 13:44:05,Suman Kumar,241CY43,sumankumar.241cy43@nitk.edu.in,Mega mess,02/27/2025,Service,Slow counter service during dinner.
03/04/2025 13:45:20,Pramod Sharma,221EC95,pramodsharma.221ec95@nitk.edu.in,Block IV(Satpura),02/28/2025,Timing/Availability,Weekend lunch timing too short.
03/04/2025 13:46:35,Lata Patel,241CS75,latapatel.241cs75@nitk.edu.in,Block II(Aravali),03/03/2025,Food Quality,Biryani lacks spices and taste.
03/04/2025 13:47:50,Vinay Singh,221IT58,vinaysingh.221it58@nitk.edu.in,Block V(Nilgiri),02/25/2025,Food Quantity,Chapati size smaller than before.
03/04/2025 13:49:05,Nirmala Verma,241EC96,nirmalaverma.241ec96@nitk.edu.in,Block VIII(Trishul),02/26/2025,Food Hygiene,Tables sticky after cleaning.
03/04/2025 13:50:20,Sandeep Gupta,211CS76,sandeepgupta.211cs76@nitk.edu.in,Mega mess,03/02/2025,Service,Long waiting time for fresh food.
03/04/2025 13:51:35,Shobha Mehta,241CY44,shobhamehta.241cy44@nitk.edu.in,Block IV(Satpura),03/01/2025,Timing/Availability,Food items finish before closing time.
03/04/2025 13:52:50,Nikhil Kumar,221EC97,nikhilkumar.221ec97@nitk.edu.in,Block II(Aravali),02/27/2025,Food Quality,Masala dosa not crispy.
03/04/2025 13:54:05,Jaya Sharma,241CS77,jayasharma.241cs77@nitk.edu.in,Block V(Nilgiri),02/28/2025,Food Quantity,Less food on plate compared to friends.
03/04/2025 13:55:20,Avinash Patel,221IT59,avinashpatel.221it59@nitk.edu.in,Block VIII(Trishul),03/03/2025,Food Hygiene,Saw cockroach under serving table.
03/04/2025 13:56:35,Radha Singh,241EC98,radhasingh.241ec98@nitk.edu.in,Mega mess,02/25/2025,Service,Mess workers using phone while serving.
03/04/2025 13:57:50,Gopal Verma,211CS78,gopalverma.211cs78@nitk.edu.in,Block IV(Satpura),02/26/2025,Timing/Availability,No hot milk available at night.
03/04/2025 13:59:05,Rekha Gupta,241CY45,rekhagupta.241cy45@nitk.edu.in,Block II(Aravali),03/02/2025,Food Quality,Veg manchurian tastes only of soya sauce.
03/04/2025 14:00:20,Subhash Mehta,221EC99,subhashmehta.221ec99@nitk.edu.in,Block V(Nilgiri),03/01/2025,Food Quantity,Daily menu items served in less quantity.
03/04/2025 14:01:35,Asha Kumar,241CS79,ashakumar.241cs79@nitk.edu.in,Block VIII(Trishul),02/27/2025,Food Hygiene,Kitchen staff not wearing gloves.
03/04/2025 14:02:50,Mukesh Sharma,211IT60,mukeshsharma.211it60@nitk.edu.in,Mega mess,02/28/2025,Service,Had to wait in queue for 20 minutes.
03/04/2025 14:04:05,Rani Patel,241EC100,ranipatel.241ec100@nitk.edu.in,Block IV(Satpura),03/03/2025,Timing/Availability,Food quality drops after peak hours.
03/04/2025 14:05:20,Vikrant Singh,221CS80,vikrantsingh.221cs80@nitk.edu.in,Block II(Aravali),02/25/2025,Food Quality,Pav bhaji has raw vegetables.
03/04/2025 14:06:35,Sunita Verma,241CY46,sunitaverma.241cy46@nitk.edu.in,Block V(Nilgiri),02/26/2025,Food Quantity,Only small serving spoon used for serving.
03/04/2025 14:07:50,Prakash Gupta,211EC101,prakashgupta.211ec101@nitk.edu.in,Block VIII(Trishul),03/02/2025,Food Hygiene,Used tissues on empty tables for hours.
03/04/2025 14:09:05,Manish Mehta,241CS81,manishmehta.241cs81@nitk.edu.in,Mega mess,03/01/2025,Service,Food counters not marked properly.
03/04/2025 14:10:20,Shalini Kumar,221IT61,shalinikumar.221it61@nitk.edu.in,Block IV(Satpura),02/27/2025,Timing/Availability,Only 45 minutes for breakfast on weekdays.
03/04/2025 14:11:35,Deepika Sharma,241EC102,deepikasharma.241ec102@nitk.edu.in,Block II(Aravali),02/28/2025,Food Quality,Milk tea has less milk more water.
03/04/2025 14:12:50,Ramesh Patel,221CS82,rameshpatel.221cs82@nitk.edu.in,Block V(Nilgiri),03/03/2025,Food Quantity,Jalebi piece too small for dessert.
03/04/2025 14:14:05,Ananya Singh,241CY47,ananyasingh.241cy47@nitk.edu.in,Block VIII(Trishul),02/25/2025,Food Hygiene,Milk has strange smell today.
03/04/2025 14:15:20,Vijay Verma,211EC103,vijayverma.211ec103@nitk.edu.in,Mega mess,02/26/2025,Service,Servers dont use serving gloves.
03/04/2025 14:16:35,Kavita Gupta,241CS83,kavitagiupta.241cs83@nitk.edu.in,Block IV(Satpura),03/02/2025,Timing/Availability,Lunch hours too short for all students.
03/04/2025 14:17:50,Rakesh Mehta,221IT62,rakeshmehta.221it62@nitk.edu.in,Block II(Aravali),03/01/2025,Food Quality,Coffee too diluted in morning.
03/04/2025 14:19:05,Sunita Kumar,241EC104,sunitakumar.241ec104@nitk.edu.in,Block V(Nilgiri),02/27/2025,Food Quantity,Bread slices cut in half unlike before.
03/04/2025 14:20:20,Arun Sharma,211CS84,arunsharma.211cs84@nitk.edu.in,Block VIII(Trishul),02/28/2025,Food Hygiene,Found stapler pin in rice.
03/04/2025 14:21:35,Neha Patel,241CY48,nehapatel.241cy48@nitk.edu.in,Mega mess,03/03/2025,Service,No one to help during first week.
03/04/2025 14:22:50,Rajiv Singh,221EC105,rajivsingh.221ec105@nitk.edu.in,Block IV(Satpura),02/25/2025,Timing/Availability,Breakfast items change without notice.
03/04/2025 14:24:05,Anita Verma,241CS85,anitaverma.241cs85@nitk.edu.in,Block II(Aravali),02/26/2025,Food Quality,Curry too oily to eat.
03/04/2025 14:25:20,Pravin Gupta,211IT63,pravingupta.211it63@nitk.edu.in,Block V(Nilgiri),03/02/2025,Food Quantity,Getting half glass of milk only.
03/04/2025 14:26:35,Manju Mehta,241EC106,manjumehta.241ec106@nitk.edu.in,Block VIII(Trishul),03/01/2025,Food Hygiene,Disposable cups look used and dirty.
03/04/2025 14:27:50,Sanjay Kumar,221CS86,sanjaykumar.221cs86@nitk.edu.in,Mega mess,02/27/2025,Service,Staff refuses to change menu item.
03/04/2025 14:29:05,Rita Sharma,241CY49,ritasharma.241cy49@nitk.edu.in,Block IV(Satpura),02/28/2025,Timing/Availability,No proper timing info displayed.
03/04/2025 09:34:07,Arjun Sharma,241IT024,arjunsharma.241it024@nitk.edu.in,Mega mess,02/27/2025,Timing/Availability,Limited dessert options; only served occasionally
03/04/2025 10:15:23,Priya Patel,241EC056,priyapatel.241ec056@nitk.edu.in,Block IV(Satpura),02/27/2025,Food Quality,Rice was undercooked and hard to chew
03/04/2025 11:03:45,Rahul Kumar,241CS078,rahulkumar.241cs078@nitk.edu.in,Block II(Aravali),02/28/2025,Service,Staff was rude when asked for extra serving
03/04/2025 12:30:12,Neha Singh,241ME045,nehasingh.241me045@nitk.edu.in,Girls Block Mess(Annapoorna),02/28/2025,Food Hygiene,Found hair in the curry served during lunch
03/04/2025 13:45:38,Vikram Desai,241CE032,vikramdesai.241ce032@nitk.edu.in,Block V(Nilgiri),03/01/2025,Food Quantity,Portion size for non-vegetarian items too small compared to vegetarian options
03/04/2025 14:20:56,Ananya Reddy,241IT015,ananyareddy.241it015@nitk.edu.in,Girls Block Mess(Annapoorna),03/01/2025,Timing/Availability,Breakfast ends too early on weekends; missed it due to timing
03/04/2025 15:10:29,Karthik Menon,241CH041,karthikmenon.241ch041@nitk.edu.in,Block VIII(Trishul),03/02/2025,Food Quality,Curry was too spicy and inedible for many students
03/04/2025 16:05:48,Divya Sharma,241EC022,divyasharma.241ec022@nitk.edu.in,Girls Block Mess(Annapoorna),03/02/2025,Service,Long waiting time during dinner rush hour; had to wait 20 minutes
03/04/2025 17:30:15,Mohammed Irfan,241ME033,mohammedirfan.241me033@nitk.edu.in,Block III(Vindhya),03/03/2025,Food Hygiene,Utensils were not properly cleaned; found food residue
03/04/2025 18:40:32,Shreya Gupta,241CS065,shreyagupta.241cs065@nitk.edu.in,Girls Block Mess(Annapoorna),03/03/2025,Food Quantity,Salad portions extremely small; barely a tablespoon served
03/05/2025 08:15:46,Rohit Verma,241IT067,rohitverma.241it067@nitk.edu.in,Block I(Karavali),03/03/2025,Timing/Availability,No provision for late dinner for students with evening labs
03/05/2025 09:20:18,Anjali Nair,241EC012,anjalinair.241ec012@nitk.edu.in,Girls Block Mess(Annapoorna),03/04/2025,Food Quality,Fruits served were overripe and starting to rot
03/05/2025 10:45:33,Siddharth Rao,241ME070,siddharthrao.241me070@nitk.edu.in,Block VII(Sahyadri),03/04/2025,Service,Water dispensers not refilled regularly; had to request multiple times
03/05/2025 11:30:56,Tanvi Shah,241CS089,tanvishah.241cs089@nitk.edu.in,Girls Block Mess(Annapoorna),03/04/2025,Food Hygiene,Saw a cockroach crawling near the serving counter
03/05/2025 12:40:21,Ankit Joshi,241CE018,ankitjoshi.241ce018@nitk.edu.in,Mega mess,03/05/2025,Food Quantity,Insufficient chapatis per student; limited to 2 per person regardless of need
03/05/2025 13:50:43,Kavya Krishnan,241IT042,kavyakrishnan.241it042@nitk.edu.in,Girls Block Mess(Annapoorna),03/05/2025,Timing/Availability,Special diet options not available during regular hours
03/05/2025 14:25:09,Rohan Sharma,241CS059,rohansharma.241cs059@nitk.edu.in,Block IV(Satpura),03/05/2025,Food Quality,Paneer dish had stale paneer with sour taste
03/05/2025 15:35:52,Aisha Khan,241EC008,aishakhan.241ec008@nitk.edu.in,Girls Block Mess(Annapoorna),03/06/2025,Service,Menu was changed without prior notice; caused inconvenience
03/05/2025 16:45:27,Vishnu Prasad,241ME091,vishnuprasad.241me091@nitk.edu.in,Block II(Aravali),03/06/2025,Food Hygiene,Flies hovering around uncovered food items
03/05/2025 17:55:14,Meera Suresh,241CS049,meerasuresh.241cs049@nitk.edu.in,Girls Block Mess(Annapoorna),03/06/2025,Food Quantity,Unequal distribution of special items; some students didn't get any
03/06/2025 08:10:38,Varun Nair,241IT085,varunnair.241it085@nitk.edu.in,Block V(Nilgiri),03/06/2025,Timing/Availability,Juice counter closes too early; unavailable after 8 AM
03/06/2025 09:30:45,Pooja Iyer,241EC052,poojaiyer.241ec052@nitk.edu.in,Girls Block Mess(Annapoorna),03/07/2025,Food Quality,Bread served at breakfast had mold spots
03/06/2025 10:45:21,Aditya Nair,241ME005,adityanair.241me005@nitk.edu.in,Block VIII(Trishul),03/07/2025,Service,Staff unwilling to accommodate allergy-related requests
03/06/2025 11:55:47,Riya Kapoor,241CS060,riyakapoor.241cs060@nitk.edu.in,Girls Block Mess(Annapoorna),03/07/2025,Food Hygiene,Kitchen area visible from serving counter appears dirty and disorganized
03/06/2025 12:40:19,Nikhil Menon,241CE050,nikhilmenon.241ce050@nitk.edu.in,Block III(Vindhya),03/08/2025,Food Quantity,Drastically reduced portion sizes compared to last semester
03/06/2025 13:50:33,Amrita Das,241IT009,amritadas.241it009@nitk.edu.in,Girls Block Mess(Annapoorna),03/08/2025,Timing/Availability,No accommodation for students with medical appointments during meal times
03/06/2025 14:35:58,Sanjay Kumar,241CS071,sanjaykumar.241cs071@nitk.edu.in,Block I(Karavali),03/08/2025,Food Quality,Chicken dishes consistently undercooked in the center
03/06/2025 15:40:26,Deepika Roy,241EC027,deepikaroy.241ec027@nitk.edu.in,Girls Block Mess(Annapoorna),03/09/2025,Service,Digital payment system frequently down; forced to pay cash
03/06/2025 16:50:13,Aryan Singh,241ME014,aryansingh.241me014@nitk.edu.in,Block VII(Sahyadri),03/09/2025,Food Hygiene,Serving spoons placed directly on counter instead of in holders
03/06/2025 17:45:39,Nandini Reddy,241IT048,nandinireddy.241it048@nitk.edu.in,Girls Block Mess(Annapoorna),03/09/2025,Food Quantity,Milk quantity for cereal insufficient; barely covers half the bowl
03/07/2025 08:30:22,Vikas Mehta,241CS088,vikasmehta.241cs088@nitk.edu.in,Mega mess,03/10/2025,Timing/Availability,Breakfast variety limited after 8:30 AM; only idli available
03/07/2025 09:45:47,Priyanka Sharma,241EC054,priyankasharma.241ec054@nitk.edu.in,Girls Block Mess(Annapoorna),03/10/2025,Food Quality,Coffee served is too diluted; barely any coffee flavor
03/07/2025 10:35:12,Rajeev Kapoor,241ME058,rajeevkapoor.241me058@nitk.edu.in,Block IV(Satpura),03/10/2025,Service,No system for feedback; complaint register not properly maintained
03/07/2025 11:50:34,Sneha Desai,241CS077,snehadesai.241cs077@nitk.edu.in,Girls Block Mess(Annapoorna),03/11/2025,Food Hygiene,Vegetables not properly washed; found soil particles in salad
03/07/2025 12:25:58,Prakash Iyer,241CE053,prakashiyer.241ce053@nitk.edu.in,Block II(Aravali),03/11/2025,Food Quantity,Reduced variety of items during weekend meals
03/07/2025 13:40:21,Anjana Mohan,241IT010,anjanamohan.241it010@nitk.edu.in,Girls Block Mess(Annapoorna),03/11/2025,Timing/Availability,No clear schedule posted for special meals or festival menus
03/07/2025 14:55:45,Sunil Kumar,241ME079,sunilkumar.241me079@nitk.edu.in,Block V(Nilgiri),03/12/2025,Food Quality,Desserts too sweet; causing health concerns for diabetic students
03/07/2025 15:30:17,Poornima Rajan,241CS057,poornimarajan.241cs057@nitk.edu.in,Girls Block Mess(Annapoorna),03/12/2025,Service,Card reader frequently malfunctions; delays during checkout
03/07/2025 16:45:39,Karan Sharma,241CE043,karansharma.241ce043@nitk.edu.in,Block VIII(Trishul),03/12/2025,Food Hygiene,Noticed staff not wearing gloves while serving food
03/07/2025 17:50:23,Shalini Patel,241IT072,shalinipatel.241it072@nitk.edu.in,Girls Block Mess(Annapoorna),03/13/2025,Food Quantity,Fruit portions inconsistent; some students get more than others
03/08/2025 08:15:49,Vijay Menon,241ME090,vijaymenon.241me090@nitk.edu.in,Block III(Vindhya),03/13/2025,Timing/Availability,Lunch hours too short; difficult to eat properly between back-to-back classes
03/08/2025 09:30:26,Lakshmi Nair,241CS046,lakshminator.241cs046@nitk.edu.in,Girls Block Mess(Annapoorna),03/13/2025,Food Quality,Sambar consistently too watery with minimal vegetables
03/08/2025 10:45:53,Akash Singh,241IT007,akashsingh.241it007@nitk.edu.in,Block I(Karavali),03/14/2025,Service,No provision for students with dietary restrictions; staff unwilling to help
03/08/2025 11:35:17,Kavita Krishnan,241EC043,kavitakrishnan.241ec043@nitk.edu.in,Girls Block Mess(Annapoorna),03/14/2025,Food Hygiene,Noticed expired milk being used for coffee; carton date visible
03/08/2025 12:50:41,Rahul Verma,241ME059,rahulverma.241me059@nitk.edu.in,Block VII(Sahyadri),03/14/2025,Food Quantity,Soup served in very small cups; barely half a ladle
03/08/2025 13:40:18,Divya Nair,241CS023,divyanair.241cs023@nitk.edu.in,Girls Block Mess(Annapoorna),03/15/2025,Timing/Availability,No early breakfast provision for students with 8 AM classes
03/08/2025 14:55:37,Suresh Kumar,241CE080,sureshkumar.241ce080@nitk.edu.in,Mega mess,03/15/2025,Food Quality,Chapatis served are often half-cooked from inside
03/08/2025 15:35:59,Anika Singh,241IT011,anikasingh.241it011@nitk.edu.in,Girls Block Mess(Annapoorna),03/15/2025,Service,Self-service counters not properly supervised; creates chaos during peak hours
03/08/2025 16:50:22,Mohan Das,241ME047,mohandas.241me047@nitk.edu.in,Block IV(Satpura),03/16/2025,Food Hygiene,Refrigerator for cold items not maintaining proper temperature
03/08/2025 17:45:48,Priya Menon,241CS058,priyamenon.241cs058@nitk.edu.in,Girls Block Mess(Annapoorna),03/16/2025,Food Quantity,Limited options for protein in vegetarian meals
03/09/2025 08:30:15,Vimal Sharma,241CE092,vimalsharma.241ce092@nitk.edu.in,Block II(Aravali),03/16/2025,Timing/Availability,No clear system for taking food to hostel rooms during illness
03/09/2025 09:40:37,Shweta Kapoor,241IT074,shwetakapoor.241it074@nitk.edu.in,Girls Block Mess(Annapoorna),03/17/2025,Food Quality,Curd served has sour taste daily; appears to be old
03/09/2025 10:55:19,Rajat Nair,241ME061,rajatnair.241me061@nitk.edu.in,Block V(Nilgiri),03/17/2025,Service,No system to handle rush during peak hours; creates long queues
03/09/2025 11:40:43,Kavya Singh,241CS044,kavyasingh.241cs044@nitk.edu.in,Girls Block Mess(Annapoorna),03/17/2025,Food Hygiene,Water purifier not maintained; strange taste in drinking water
03/09/2025 12:50:26,Arjun Iyer,241CE013,arjuniyer.241ce013@nitk.edu.in,Block VIII(Trishul),03/18/2025,Food Quantity,Egg dishes limited to one per student regardless of mess fee paid
